:START_ID(PERSON_ID)|:END_ID(COMMENT_ID)|creationDate:long|:TYPE
4398046511628|962072827804|1339911467222|LIKES
4398046511700|962072827804|1339763689506|LIKES
4398046511904|962072827804|1340157341191|LIKES
4398046512167|962072827804|1340036409019|LIKES
4398046512201|962072827804|1339750190700|LIKES
4398046512376|962072827804|1339822020461|LIKES
4398046512440|962072827804|1339763320489|LIKES
4398046512548|962072827804|1339756780959|LIKES
4398046512649|962072827804|1339898756735|LIKES
6597069766678|962072827804|1339816986188|LIKES
6597069766719|962072827804|1339975215982|LIKES
6597069766846|962072827804|1339753784663|LIKES
6597069766914|962072827804|1339864959849|LIKES
6597069766993|962072827804|1339792724658|LIKES
6597069767884|962072827804|1339944354993|LIKES
6597069768211|962072827804|1339784503445|LIKES
8796093022290|962072827804|1340120188591|LIKES
8796093022423|962072827804|1339872108439|LIKES
8796093022574|962072827804|1339860761018|LIKES
8796093022641|962072827804|1339769996720|LIKES
8796093022647|962072827804|1339747430923|LIKES
8796093022728|962072827804|1339764263835|LIKES
8796093023234|962072827804|1340071240840|LIKES
10995116277788|962072827804|1339895897731|LIKES
10995116278224|962072827804|1339848366699|LIKES
10995116278264|962072827804|1339860998104|LIKES
10995116278336|962072827804|1339804526945|LIKES
10995116278785|962072827804|1339851839687|LIKES
10995116278973|962072827804|1340023033933|LIKES
13194139533433|962072827804|1339935931346|LIKES
13194139533505|962072827804|1340233130646|LIKES
13194139533850|962072827804|1339914807377|LIKES
13194139534191|962072827804|1339998490150|LIKES
13194139534913|962072827804|1340057551621|LIKES
15393162788866|962072827804|1339890706137|LIKES
15393162789076|962072827804|1339753352756|LIKES
15393162789111|962072827804|1339881744873|LIKES
15393162789815|962072827804|1340157505263|LIKES
15393162789951|962072827804|1339926923336|LIKES
15393162790014|962072827804|1339804722317|LIKES
15393162790167|962072827804|1339840631948|LIKES
17592186044494|962072827804|1339860531418|LIKES
17592186044994|962072827804|1339803334566|LIKES
17592186045078|962072827804|1339813246153|LIKES
17592186045549|962072827804|1339750467054|LIKES
17592186045551|962072827804|1340088738703|LIKES
17592186045567|962072827804|1339765676462|LIKES
17592186045864|962072827804|1339748332274|LIKES
19791209299984|962072827804|1339747720204|LIKES
19791209300402|962072827804|1339855381852|LIKES
19791209300507|962072827804|1340202546005|LIKES
19791209300579|962072827804|1339936026022|LIKES
19791209300961|962072827804|1339787355947|LIKES
19791209301121|962072827804|1339885255082|LIKES
19791209301454|962072827804|1339837237222|LIKES
19791209301664|962072827804|1339751764716|LIKES
21990232555686|962072827804|1340157882554|LIKES
21990232555771|962072827804|1340091293808|LIKES
21990232555889|962072827804|1339930602105|LIKES
21990232556476|962072827804|1340072716895|LIKES
21990232556725|962072827804|1339840762833|LIKES
21990232557038|962072827804|1339883076430|LIKES
24189255811099|962072827804|1339968454051|LIKES
24189255811103|962072827804|1339888718787|LIKES
24189255811312|962072827804|1339992763145|LIKES
24189255811654|962072827804|1339987992698|LIKES
24189255812535|962072827804|1339892271616|LIKES
24189255812639|962072827804|1339988233568|LIKES
26388279066654|962072827804|1339750776398|LIKES
26388279067534|962072827804|1339989879128|LIKES
26388279067551|962072827804|1339777207162|LIKES
26388279067571|962072827804|1339796654175|LIKES
26388279067695|962072827804|1339761206152|LIKES
26388279067796|962072827804|1339796787793|LIKES
26388279068150|962072827804|1339814622966|LIKES
26388279068275|962072827804|1339864834819|LIKES
26388279068296|962072827804|1339814885463|LIKES
28587302322431|962072827804|1339773542674|LIKES
28587302323722|962072827804|1339958576025|LIKES
30786325577977|962072827804|1341833205033|LIKES
30786325578755|962072827804|1340143450558|LIKES
30786325579394|962072827804|1340054856379|LIKES
32985348833438|962072827804|1344814394931|LIKES
32985348833653|962072827804|1345612726567|LIKES
32985348834107|962072827804|1346163473325|LIKES
8796093022290|962072827859|1339781838282|LIKES
8796093022574|549755967478|1308768654943|LIKES
8796093022641|549755967478|1308794480830|LIKES
8796093022647|549755967478|1308716352791|LIKES
8796093022728|549755967478|1308801503460|LIKES
8796093023234|549755967478|1308724315439|LIKES
10995116277788|549755967478|1308706340506|LIKES
10995116278224|549755967478|1308747805037|LIKES
10995116278264|549755967478|1308732551908|LIKES
30786325577774|962072829199|1343259461388|LIKES
2199023255981|549755969106|1305821327735|LIKES
407|549755969233|1305726186183|LIKES
772|549755969233|1305848749123|LIKES
987|549755969233|1305722291782|LIKES
1160|549755969233|1305925817287|LIKES
1242|549755969233|1305810249546|LIKES
1564|549755969233|1305637710653|LIKES
2199023255898|549755969233|1305918151904|LIKES
2199023255981|549755969233|1305655415629|LIKES
2199023256049|549755969233|1305789897729|LIKES
2199023256881|549755969233|1305692850133|LIKES
2199023257034|549755969233|1305731358466|LIKES
2199023257135|549755969233|1305779546672|LIKES
4398046511684|549755969233|1305691859744|LIKES
4398046511763|549755969233|1305763402055|LIKES
4398046512649|549755969233|1305929968991|LIKES
6597069766998|549755969233|1305783847312|LIKES
6597069767375|549755969233|1305960001131|LIKES
6597069768056|549755969233|1305676693946|LIKES
6597069768324|549755969233|1306074943028|LIKES
8796093022367|549755969233|1305636067036|LIKES
8796093022647|549755969233|1305960817123|LIKES
8796093023000|549755969233|1306112830002|LIKES
8796093023143|549755969233|1306039174130|LIKES
8796093023215|549755969233|1305762874865|LIKES
10995116278292|549755969233|1305677440046|LIKES
10995116278300|549755969233|1305795154321|LIKES
10995116278320|549755969233|1305783399267|LIKES
10995116278647|549755969233|1305725841959|LIKES
10995116279167|549755969233|1306022780559|LIKES
10995116279387|549755969233|1305794300099|LIKES
13194139533344|549755969233|1305697594412|LIKES
13194139533482|549755969233|1305695236714|LIKES
13194139533574|549755969233|1305745515446|LIKES
13194139533984|549755969233|1305906863027|LIKES
13194139534229|549755969233|1305650879700|LIKES
13194139534267|549755969233|1305719678405|LIKES
13194139534684|549755969233|1305637170455|LIKES
13194139534803|549755969233|1305714210245|LIKES
15393162789093|549755969233|1305650845177|LIKES
15393162789401|549755969233|1305756778207|LIKES
15393162789569|549755969233|1305675341681|LIKES
15393162790275|549755969233|1305768282927|LIKES
15393162790347|549755969233|1305796460806|LIKES
15393162790400|549755969233|1305829910874|LIKES
17592186045813|549755969233|1308557915353|LIKES
17592186045981|549755969233|1309607425999|LIKES
17592186046041|549755969233|1311694840507|LIKES
19791209299986|549755969233|1315427891608|LIKES
19791209301354|549755969233|1312242834073|LIKES
19791209301540|549755969233|1312296179750|LIKES
21990232556180|549755969233|1321498272460|LIKES
21990232556771|549755969233|1318834671996|LIKES
21990232556811|549755969233|1320020163041|LIKES
21990232556982|549755969233|1318733432973|LIKES
21990232557176|549755969233|1320477474659|LIKES
24189255811566|549755969233|1324343096583|LIKES
24189255811663|549755969233|1323478273935|LIKES
24189255811801|549755969233|1327055375215|LIKES
24189255812295|549755969233|1325141311509|LIKES
24189255812662|549755969233|1326968346795|LIKES
26388279066654|549755969233|1331897282489|LIKES
26388279066717|549755969233|1326667272950|LIKES
26388279067108|549755969233|1331137614386|LIKES
26388279067574|549755969233|1330446402048|LIKES
26388279067581|549755969233|1329887652555|LIKES
28587302322308|549755969233|1336142603698|LIKES
28587302322939|549755969233|1334981638416|LIKES
28587302323597|549755969233|1335000164613|LIKES
28587302323722|549755969233|1334554695852|LIKES
30786325578029|549755969233|1339668660556|LIKES
30786325578932|549755969233|1339296301319|LIKES
30786325579063|549755969233|1339434979253|LIKES
30786325579136|549755969233|1342627984714|LIKES
32985348833314|549755969233|1344353623465|LIKES
32985348834013|549755969233|1345112234428|LIKES
32985348834027|549755969233|1345579135300|LIKES
32985348834873|549755969233|1345397648187|LIKES
32985348834886|549755969233|1345445249848|LIKES
32985348834937|549755969233|1345145425294|LIKES
407|481036492529|1305082241704|LIKES
772|481036492529|1304252434434|LIKES
987|481036492529|1303857905796|LIKES
1160|481036492529|1305214547238|LIKES
1242|481036492529|1303851724722|LIKES
1564|481036492529|1303819648943|LIKES
2199023255898|481036492529|1304069073483|LIKES
2199023255981|481036492529|1304150668177|LIKES
2199023256049|481036492529|1304804217708|LIKES
2199023256881|481036492529|1304832049492|LIKES
2199023257034|481036492529|1303979142120|LIKES
2199023257135|481036492529|1305409884790|LIKES
4398046511684|481036492529|1304325330336|LIKES
4398046511763|481036492529|1305016286325|LIKES
4398046512649|481036492529|1305531017760|LIKES
6597069766998|481036492529|1304067005089|LIKES
6597069767375|481036492529|1304347215518|LIKES
6597069768056|481036492529|1305316304843|LIKES
6597069768324|481036492529|1305060160935|LIKES
8796093022367|481036492529|1304624901329|LIKES
8796093022647|481036492529|1304147924190|LIKES
8796093023000|481036492529|1303991607071|LIKES
8796093023143|481036492529|1303839277782|LIKES
8796093023215|481036492529|1303880042108|LIKES
10995116278292|481036492529|1305098819539|LIKES
10995116278300|481036492529|1305276396868|LIKES
10995116278320|481036492529|1304090078669|LIKES
10995116278647|481036492529|1304019610435|LIKES
10995116279167|481036492529|1303829319665|LIKES
10995116279387|481036492529|1303812448554|LIKES
13194139533344|481036492529|1304443132318|LIKES
13194139533482|481036492529|1304103104600|LIKES
13194139533574|481036492529|1305354257333|LIKES
13194139533984|481036492529|1304004594729|LIKES
13194139534229|481036492529|1303990773895|LIKES
13194139534267|481036492529|1303849516748|LIKES
13194139534684|481036492529|1304488080669|LIKES
13194139534803|481036492529|1303854429784|LIKES
15393162789093|481036492529|1305067832343|LIKES
15393162789401|481036492529|1304775440195|LIKES
15393162789569|481036492529|1305026723981|LIKES
15393162790275|481036492529|1304624451406|LIKES
15393162790347|481036492529|1303912458700|LIKES
15393162790400|481036492529|1305477078683|LIKES
17592186045813|481036492529|1308625770944|LIKES
17592186045981|481036492529|1309395329855|LIKES
17592186046041|481036492529|1311809424194|LIKES
19791209299986|481036492529|1315405494529|LIKES
19791209301354|481036492529|1311952261260|LIKES
19791209301540|481036492529|1312235037034|LIKES
21990232556180|481036492529|1321427214941|LIKES
21990232556771|481036492529|1318791937514|LIKES
21990232556811|481036492529|1320454152607|LIKES
21990232556982|481036492529|1318632800758|LIKES
21990232557176|481036492529|1320459113153|LIKES
24189255811566|481036492529|1324326111170|LIKES
24189255811663|481036492529|1323717598159|LIKES
24189255811801|481036492529|1327156237800|LIKES
24189255812295|481036492529|1325261849925|LIKES
24189255812662|481036492529|1327020368138|LIKES
26388279066654|481036492529|1332023487822|LIKES
26388279066717|481036492529|1326663495003|LIKES
26388279067108|481036492529|1331057478225|LIKES
26388279067574|481036492529|1330289353999|LIKES
26388279067581|481036492529|1329954834878|LIKES
28587302322308|481036492529|1336119184461|LIKES
28587302322939|481036492529|1335015360828|LIKES
28587302323597|481036492529|1335155805223|LIKES
28587302323722|481036492529|1334606059891|LIKES
30786325578029|481036492529|1339542562705|LIKES
30786325578932|481036492529|1339266999977|LIKES
30786325579063|481036492529|1339240307490|LIKES
30786325579136|481036492529|1342708661064|LIKES
32985348833314|481036492529|1344462293578|LIKES
32985348834013|481036492529|1345609879973|LIKES
32985348834027|481036492529|1345498908106|LIKES
32985348834873|481036492529|1345290134182|LIKES
32985348834886|481036492529|1345405609796|LIKES
32985348834937|481036492529|1345196378624|LIKES
30786325579136|687194922777|1342684956187|LIKES
32985348834027|962072829738|1345482018267|LIKES
407|824633876293|1329838546662|LIKES
772|824633876293|1329894701172|LIKES
987|824633876293|1330230246720|LIKES
1160|824633876293|1329933311299|LIKES
1242|824633876293|1329940266309|LIKES
1564|824633876293|1329904986504|LIKES
2199023255898|824633876293|1329921418504|LIKES
2199023255981|824633876293|1330030081604|LIKES
2199023256049|824633876293|1329889604699|LIKES
2199023256881|824633876293|1329840103880|LIKES
2199023257034|824633876293|1329865575681|LIKES
2199023257135|824633876293|1330087960069|LIKES
4398046511684|824633876293|1329825699595|LIKES
4398046511763|824633876293|1329855666950|LIKES
4398046512649|824633876293|1329876527900|LIKES
6597069766998|824633876293|1330256609435|LIKES
6597069767375|824633876293|1329817840734|LIKES
6597069768056|824633876293|1330003828531|LIKES
6597069768324|824633876293|1330176167313|LIKES
8796093022367|824633876293|1329896674146|LIKES
8796093022647|824633876293|1330051967379|LIKES
8796093023000|824633876293|1329912965687|LIKES
8796093023143|824633876293|1329848653562|LIKES
8796093023215|824633876293|1330122080952|LIKES
10995116278292|824633876293|1329904039323|LIKES
10995116278300|824633876293|1329832020718|LIKES
10995116278320|824633876293|1329945241203|LIKES
10995116278647|824633876293|1329895956053|LIKES
10995116279167|824633876293|1329937289425|LIKES
10995116279387|824633876293|1330123848050|LIKES
13194139533344|824633876293|1329853420328|LIKES
13194139533482|824633876293|1330041576669|LIKES
13194139533574|824633876293|1330087674501|LIKES
13194139533984|824633876293|1329880004060|LIKES
13194139534229|824633876293|1329929201791|LIKES
13194139534267|824633876293|1330022471807|LIKES
13194139534684|824633876293|1330138119578|LIKES
13194139534803|824633876293|1329912247462|LIKES
15393162789093|824633876293|1329821408190|LIKES
15393162789401|824633876293|1330162656264|LIKES
15393162789569|824633876293|1330125318832|LIKES
15393162790275|824633876293|1329880654387|LIKES
15393162790347|824633876293|1329994648109|LIKES
15393162790400|824633876293|1329910236464|LIKES
17592186045813|824633876293|1329910437954|LIKES
17592186045981|824633876293|1330269781081|LIKES
17592186046041|824633876293|1329888753824|LIKES
19791209299986|824633876293|1329999186572|LIKES
19791209301354|824633876293|1330206912521|LIKES
19791209301540|824633876293|1330178989420|LIKES
21990232556180|824633876293|1330183293732|LIKES
21990232556771|824633876293|1329864268797|LIKES
21990232556811|824633876293|1329940747248|LIKES
21990232556982|824633876293|1330289536361|LIKES
21990232557176|824633876293|1330000728496|LIKES
24189255811566|824633876293|1329832764322|LIKES
24189255811663|824633876293|1330009970232|LIKES
24189255811801|824633876293|1329867039215|LIKES
24189255812295|824633876293|1329917137224|LIKES
24189255812662|824633876293|1329859163733|LIKES
26388279066654|824633876293|1331669117906|LIKES
26388279066717|824633876293|1329887454258|LIKES
26388279067108|824633876293|1331095212021|LIKES
26388279067574|824633876293|1330580340420|LIKES
26388279067581|824633876293|1329916859745|LIKES
28587302322308|824633876293|1336122964739|LIKES
28587302322939|824633876293|1334966821854|LIKES
28587302323597|824633876293|1334987718310|LIKES
28587302323722|824633876293|1334496675309|LIKES
30786325578029|824633876293|1339460856535|LIKES
30786325578932|824633876293|1339296616112|LIKES
30786325579063|824633876293|1339509983046|LIKES
30786325579136|824633876293|1342689111893|LIKES
32985348833314|824633876293|1344274297447|LIKES
32985348834013|824633876293|1345430021003|LIKES
32985348834027|824633876293|1345537211498|LIKES
32985348834873|824633876293|1345236148435|LIKES
32985348834886|824633876293|1345516807596|LIKES
32985348834937|824633876293|1345151974663|LIKES
4398046511763|824633876384|1329916853436|LIKES
987|755914399710|1323824059157|LIKES
1160|755914399710|1323772831603|LIKES
1242|755914399710|1323813871053|LIKES
1564|755914399710|1324128768308|LIKES
2199023255898|755914399710|1323910355234|LIKES
2199023255981|755914399710|1323852439357|LIKES
2199023256049|755914399710|1324235170633|LIKES
2199023256881|755914399710|1323930204067|LIKES
2199023257034|755914399710|1324121306644|LIKES
2199023257135|755914399710|1324160735862|LIKES
4398046511684|755914399710|1323791230243|LIKES
4398046511763|755914399710|1324045357997|LIKES
4398046512649|755914399710|1323780229721|LIKES
6597069766998|755914399710|1324151516390|LIKES
6597069767375|755914399710|1323790518546|LIKES
6597069768056|755914399710|1324043818700|LIKES
6597069768324|755914399710|1324002042492|LIKES
8796093022367|755914399710|1323763848438|LIKES
8796093022647|755914399710|1324075377342|LIKES
8796093023000|755914399710|1323969508330|LIKES
8796093023143|755914399710|1324114563469|LIKES
8796093023215|755914399710|1323958211728|LIKES
10995116278292|755914399710|1323975819620|LIKES
10995116278300|755914399710|1323843718600|LIKES
10995116278320|755914399710|1323777920867|LIKES
10995116278647|755914399710|1323767117045|LIKES
10995116279167|755914399710|1323818653782|LIKES
10995116279387|755914399710|1323772399037|LIKES
13194139533344|755914399710|1324025889061|LIKES
13194139533482|755914399710|1323859273666|LIKES
13194139533574|755914399710|1324196224672|LIKES
13194139533984|755914399710|1324196675080|LIKES
13194139534229|755914399710|1323814750327|LIKES
13194139534267|755914399710|1323955618974|LIKES
13194139534684|755914399710|1323794393304|LIKES
13194139534803|755914399710|1323765033066|LIKES
15393162789093|755914399710|1323996610246|LIKES
15393162789401|755914399710|1323975141950|LIKES
15393162789569|755914399710|1323897562860|LIKES
15393162790275|755914399710|1323966114706|LIKES
15393162790347|755914399710|1324064626794|LIKES
15393162790400|755914399710|1323954418473|LIKES
17592186045813|755914399710|1323862105897|LIKES
17592186045981|755914399710|1323821376043|LIKES
17592186046041|755914399710|1324120946715|LIKES
19791209299986|755914399710|1323813432889|LIKES
19791209301354|755914399710|1323794343111|LIKES
19791209301540|755914399710|1323811202500|LIKES
21990232556180|755914399710|1323876362904|LIKES
21990232556771|755914399710|1324040810709|LIKES
21990232556811|755914399710|1323972458461|LIKES
21990232556982|755914399710|1323880878464|LIKES
21990232557176|755914399710|1324007000327|LIKES
24189255811566|755914399710|1324337536776|LIKES
24189255811663|755914399710|1323816487727|LIKES
24189255811801|755914399710|1327152704109|LIKES
24189255812295|755914399710|1325316983835|LIKES
24189255812662|755914399710|1327052189971|LIKES
26388279066654|755914399710|1331952568837|LIKES
26388279066717|755914399710|1326644056124|LIKES
26388279067108|755914399710|1331031341165|LIKES
26388279067574|755914399710|1330378662690|LIKES
26388279067581|755914399710|1330404785726|LIKES
28587302322308|755914399710|1336111502630|LIKES
28587302322939|755914399710|1334991905700|LIKES
28587302323597|755914399710|1334968092391|LIKES
28587302323722|755914399710|1334544285833|LIKES
30786325578029|755914399710|1339497908383|LIKES
30786325578932|755914399710|1339329758354|LIKES
30786325579063|755914399710|1339284783432|LIKES
30786325579136|755914399710|1342726928001|LIKES
32985348833314|755914399710|1344304804822|LIKES
32985348834013|755914399710|1345311976646|LIKES
32985348834027|755914399710|1345776509941|LIKES
32985348834873|755914399710|1345180052692|LIKES
32985348834886|755914399710|1345549385433|LIKES
32985348834937|755914399710|1345218128935|LIKES
987|824633876787|1330323111264|LIKES
1274|824633876787|1330613025173|LIKES
2199023256816|824633876787|1330555227354|LIKES
4398046511684|824633876787|1330493540320|LIKES
8796093023060|824633876787|1330482159756|LIKES
15393162789569|824633876787|1330337293445|LIKES
15393162790400|824633876787|1330400279765|LIKES
17592186044808|824633876787|1330715769615|LIKES
19791209301471|824633876787|1330314741847|LIKES
21990232555658|824633876787|1330700812441|LIKES
26388279067534|824633876787|1330461984244|LIKES
28587302322537|824633876787|1333647632042|LIKES
30786325577859|824633876787|1339853188174|LIKES
30786325578525|824633876787|1338954308011|LIKES
32985348834053|824633876787|1344290452607|LIKES
17592186044808|687194923333|1318573839536|LIKES
1050|755914400096|1322609620202|LIKES
1160|755914400096|1322608282864|LIKES
2199023255817|755914400096|1322890266769|LIKES
2199023256437|755914400096|1322865771645|LIKES
2199023256452|755914400096|1322903521892|LIKES
2199023256456|755914400096|1322610797467|LIKES
2199023256816|755914400096|1322970853294|LIKES
4398046511734|755914400096|1322639574927|LIKES
4398046511845|755914400096|1322635645092|LIKES
4398046512573|755914400096|1322721772224|LIKES
6597069767242|755914400096|1322685385369|LIKES
6597069767398|755914400096|1322979494401|LIKES
6597069767836|755914400096|1322797906772|LIKES
6597069768236|755914400096|1322638165974|LIKES
8796093022887|755914400096|1322703267452|LIKES
8796093023560|755914400096|1322647018477|LIKES
10995116277846|755914400096|1322756788808|LIKES
10995116278234|755914400096|1322852803632|LIKES
10995116278264|755914400096|1322791393374|LIKES
10995116279272|755914400096|1322722259273|LIKES
13194139533535|755914400096|1322868733306|LIKES
13194139533618|755914400096|1322975069777|LIKES
13194139533653|755914400096|1322721332534|LIKES
13194139534142|755914400096|1323016000166|LIKES
13194139534191|755914400096|1322756206021|LIKES
15393162789228|755914400096|1322814331025|LIKES
15393162789417|755914400096|1322748517430|LIKES
17592186045408|755914400096|1323041418053|LIKES
19791209300068|755914400096|1322976138665|LIKES
19791209300405|755914400096|1322634612280|LIKES
19791209300839|755914400096|1322713043964|LIKES
19791209301252|755914400096|1322624547870|LIKES
21990232556472|755914400096|1322862600424|LIKES
24189255811566|755914400096|1323932618471|LIKES
24189255811940|755914400096|1327053631641|LIKES
24189255812669|755914400096|1325128472312|LIKES
26388279067426|755914400096|1331685465438|LIKES
26388279067534|755914400096|1327276266924|LIKES
26388279067625|755914400096|1328115903436|LIKES
26388279068206|755914400096|1330820583221|LIKES
28587302322727|755914400096|1333326157100|LIKES
28587302322837|755914400096|1336333081529|LIKES
28587302322865|755914400096|1333262277186|LIKES
28587302323592|755914400096|1332498207322|LIKES
30786325578513|755914400096|1337131488178|LIKES
30786325579016|755914400096|1341544429619|LIKES
30786325579109|755914400096|1341308138654|LIKES
32985348833378|755914400096|1346310574922|LIKES
15393162789417|893353353589|1334708607058|LIKES
17592186045408|893353353589|1334565909600|LIKES
19791209300068|893353353589|1334624861206|LIKES
30786325579016|687194923400|1341548153125|LIKES
1050|893353353629|1332544249916|LIKES
1050|824633876912|1326764832374|LIKES
1160|824633876912|1326805370727|LIKES
2199023255817|824633876912|1327046781742|LIKES
2199023256437|824633876912|1326811255414|LIKES
2199023256452|824633876912|1326795085998|LIKES
2199023256456|824633876912|1326761275372|LIKES
2199023256816|824633876912|1326745700237|LIKES
4398046511734|824633876912|1326740537062|LIKES
4398046511845|824633876912|1327024836605|LIKES
4398046512573|824633876912|1327022197278|LIKES
6597069767242|824633876912|1326930312411|LIKES
6597069767398|824633876912|1327290938876|LIKES
6597069767836|824633876912|1326974384608|LIKES
6597069768236|824633876912|1326744180577|LIKES
8796093022887|824633876912|1326897395881|LIKES
8796093023560|824633876912|1326803529778|LIKES
10995116277846|824633876912|1326884883462|LIKES
10995116278234|824633876912|1326757313146|LIKES
10995116278264|824633876912|1326768044592|LIKES
10995116279272|824633876912|1326791861570|LIKES
13194139533535|824633876912|1326742678531|LIKES
13194139533618|824633876912|1327131732888|LIKES
13194139533653|824633876912|1326989030738|LIKES
13194139534142|824633876912|1326736901215|LIKES
13194139534191|824633876912|1327208094211|LIKES
15393162789228|824633876912|1326956519544|LIKES
15393162789417|824633876912|1327193839822|LIKES
17592186045408|824633876912|1326786963660|LIKES
19791209300068|824633876912|1326733685242|LIKES
19791209300405|824633876912|1326827144483|LIKES
19791209300839|824633876912|1327213032880|LIKES
19791209301252|824633876912|1326908052787|LIKES
21990232556472|824633876912|1327002010435|LIKES
24189255811566|824633876912|1326739061404|LIKES
24189255811940|824633876912|1326845744730|LIKES
24189255812669|824633876912|1327013704246|LIKES
26388279067426|824633876912|1331686931827|LIKES
26388279067534|824633876912|1327258699670|LIKES
26388279067625|824633876912|1328055838510|LIKES
26388279068206|824633876912|1330544689257|LIKES
28587302322727|824633876912|1333222274846|LIKES
28587302322837|824633876912|1336300924529|LIKES
28587302322865|824633876912|1333207934674|LIKES
28587302323592|824633876912|1332490144853|LIKES
30786325578513|824633876912|1337257371118|LIKES
30786325579016|824633876912|1341676752855|LIKES
30786325579109|824633876912|1341053035119|LIKES
32985348833378|824633876912|1346414542929|LIKES
1050|893353353696|1332417520843|LIKES
1160|893353353696|1332512620312|LIKES
2199023255817|893353353696|1332548696492|LIKES
2199023256437|893353353696|1332696601573|LIKES
2199023256452|893353353696|1332476397766|LIKES
2199023256456|893353353696|1332506848436|LIKES
2199023256816|893353353696|1332889001050|LIKES
4398046511734|893353353696|1332614154864|LIKES
4398046511845|893353353696|1332429220943|LIKES
4398046512573|893353353696|1332723711109|LIKES
6597069767242|893353353696|1332725948208|LIKES
6597069767398|893353353696|1332520102983|LIKES
6597069767836|893353353696|1332626609097|LIKES
6597069768236|893353353696|1332511236777|LIKES
8796093022887|893353353696|1332532050045|LIKES
8796093023560|893353353696|1332821186736|LIKES
10995116277846|893353353696|1332417704789|LIKES
10995116278234|893353353696|1332435250758|LIKES
10995116278264|893353353696|1332417426914|LIKES
10995116279272|893353353696|1332429233593|LIKES
13194139533535|893353353696|1332480371644|LIKES
13194139533618|893353353696|1332451458462|LIKES
13194139533653|893353353696|1332499993236|LIKES
13194139534142|893353353696|1332592341404|LIKES
13194139534191|893353353696|1332444722181|LIKES
15393162789228|893353353696|1332535325333|LIKES
15393162789417|893353353696|1332747035763|LIKES
17592186045408|893353353696|1332525347464|LIKES
19791209300068|893353353696|1332552024263|LIKES
19791209300405|893353353696|1332709744328|LIKES
19791209300839|893353353696|1332421210682|LIKES
19791209301252|893353353696|1332552879437|LIKES
21990232556472|893353353696|1332441347716|LIKES
24189255811566|893353353696|1332595469992|LIKES
24189255811940|893353353696|1332469850011|LIKES
24189255812669|893353353696|1332476617588|LIKES
26388279067426|893353353696|1332725977561|LIKES
26388279067534|893353353696|1332417295706|LIKES
26388279067625|893353353696|1332429772158|LIKES
26388279068206|893353353696|1332466860273|LIKES
28587302322727|893353353696|1333260867625|LIKES
28587302322837|893353353696|1336313422101|LIKES
28587302322865|893353353696|1333036026657|LIKES
28587302323592|893353353696|1332733651478|LIKES
30786325578513|893353353696|1337120780241|LIKES
30786325579016|893353353696|1341705722992|LIKES
30786325579109|893353353696|1341032116810|LIKES
32985348833378|893353353696|1346369213778|LIKES
1050|824633877024|1328977169903|LIKES
1160|824633877024|1329076434823|LIKES
2199023255817|824633877024|1329301372045|LIKES
2199023256437|824633877024|1329037905464|LIKES
2199023256452|824633877024|1329111545496|LIKES
2199023256456|824633877024|1328969577126|LIKES
2199023256816|824633877024|1328951354915|LIKES
4398046511734|824633877024|1329128868756|LIKES
4398046511845|824633877024|1329277751623|LIKES
4398046512573|824633877024|1328954537530|LIKES
6597069767242|824633877024|1328912211247|LIKES
6597069767398|824633877024|1329058860511|LIKES
6597069767836|824633877024|1328988145384|LIKES
6597069768236|824633877024|1328929568302|LIKES
8796093022887|824633877024|1329027371776|LIKES
8796093023560|824633877024|1329046513017|LIKES
10995116277846|824633877024|1328925849654|LIKES
10995116278234|824633877024|1328942811947|LIKES
10995116278264|824633877024|1328912653504|LIKES
10995116279272|824633877024|1328913846380|LIKES
13194139533535|824633877024|1328952047226|LIKES
13194139533618|824633877024|1328947607181|LIKES
13194139533653|824633877024|1328918992008|LIKES
13194139534142|824633877024|1329084525604|LIKES
13194139534191|824633877024|1329118073010|LIKES
15393162789228|824633877024|1329090595257|LIKES
15393162789417|824633877024|1328985499384|LIKES
17592186045408|824633877024|1328947396716|LIKES
19791209300068|824633877024|1329097599187|LIKES
19791209300405|824633877024|1329048171680|LIKES
19791209300839|824633877024|1328975055699|LIKES
19791209301252|824633877024|1329391630370|LIKES
21990232556472|824633877024|1329259775485|LIKES
24189255811566|824633877024|1329072881770|LIKES
24189255811940|824633877024|1328932082342|LIKES
24189255812669|824633877024|1328937932748|LIKES
26388279067426|824633877024|1331579003755|LIKES
26388279067534|824633877024|1329182016890|LIKES
26388279067625|824633877024|1328913155316|LIKES
26388279068206|824633877024|1330575733428|LIKES
28587302322727|824633877024|1333375010152|LIKES
28587302322837|824633877024|1336359128152|LIKES
28587302322865|824633877024|1333199896677|LIKES
28587302323592|824633877024|1332641570061|LIKES
30786325578513|824633877024|1337124590343|LIKES
30786325579016|824633877024|1342004173979|LIKES
30786325579109|824633877024|1341311022359|LIKES
32985348833378|824633877024|1346650448920|LIKES
609|687194923795|1316012145140|LIKES
8796093022938|687194923795|1316172788653|LIKES
8796093023668|687194923795|1316202525726|LIKES
10995116278234|687194923795|1316038003454|LIKES
13194139534154|687194923795|1316033207508|LIKES
15393162790406|687194923795|1316287489854|LIKES
17592186044551|687194923795|1315967668486|LIKES
17592186044592|687194923795|1316156948183|LIKES
21990232555586|687194923795|1316155044854|LIKES
24189255811940|687194923795|1326221665049|LIKES
24189255812226|687194923795|1324613680584|LIKES
26388279067534|687194923795|1327053913660|LIKES
28587302323035|687194923795|1335086383541|LIKES
