:START_ID(PERSON_ID)|:END_ID(TAG_ID)|:TYPE
19791209301475|805|HAS_INTEREST
19791209301475|1023|HAS_INTEREST
19791209301475|1175|HAS_INTEREST
19791209301475|1189|HAS_INTEREST
19791209301475|1193|HAS_INTEREST
19791209301475|1421|HAS_INTEREST
19791209301475|1615|HAS_INTEREST
19791209301475|1669|HAS_INTEREST
19791209301475|1678|HAS_INTEREST
19791209301475|1989|HAS_INTEREST
19791209301475|1990|HAS_INTEREST
19791209301475|1996|HAS_INTEREST
19791209301475|2002|HAS_INTEREST
19791209301475|2026|HAS_INTEREST
19791209301475|2034|HAS_INTEREST
19791209301475|2037|HAS_INTEREST
19791209301475|2045|HAS_INTEREST
19791209301475|2047|HAS_INTEREST
19791209301475|2092|HAS_INTEREST
19791209301475|2094|HAS_INTEREST
19791209301475|2778|HAS_INTEREST
19791209301475|2779|HAS_INTEREST
19791209301475|2780|HAS_INTEREST
19791209301475|2787|HAS_INTEREST
19791209301475|2823|HAS_INTEREST
19791209301475|2827|HAS_INTEREST
19791209301475|2840|HAS_INTEREST
19791209301475|2845|HAS_INTEREST
19791209301475|2862|HAS_INTEREST
19791209301475|2869|HAS_INTEREST
19791209301475|2870|HAS_INTEREST
19791209301475|2887|HAS_INTEREST
19791209301475|2897|HAS_INTEREST
19791209301475|2900|HAS_INTEREST
19791209301475|2906|HAS_INTEREST
19791209301475|2908|HAS_INTEREST
19791209301475|2913|HAS_INTEREST
19791209301475|2933|HAS_INTEREST
19791209301475|2934|HAS_INTEREST
19791209301475|2938|HAS_INTEREST
19791209301475|2948|HAS_INTEREST
19791209301475|3001|HAS_INTEREST
19791209301475|3021|HAS_INTEREST
19791209301475|3049|HAS_INTEREST
19791209301475|3058|HAS_INTEREST
19791209301475|3096|HAS_INTEREST
19791209301475|4994|HAS_INTEREST
19791209301475|5063|HAS_INTEREST
19791209301475|5092|HAS_INTEREST
19791209301475|5546|HAS_INTEREST
19791209301475|5616|HAS_INTEREST
19791209301475|5681|HAS_INTEREST
19791209301475|5951|HAS_INTEREST
19791209301475|6354|HAS_INTEREST
19791209301475|6368|HAS_INTEREST
19791209301475|6399|HAS_INTEREST
19791209301475|6661|HAS_INTEREST
19791209301475|7015|HAS_INTEREST
19791209301475|7238|HAS_INTEREST
19791209301475|7590|HAS_INTEREST
19791209301475|7604|HAS_INTEREST
19791209301475|8517|HAS_INTEREST
19791209301475|8641|HAS_INTEREST
19791209301475|8660|HAS_INTEREST
19791209301475|8761|HAS_INTEREST
19791209301475|9144|HAS_INTEREST
19791209301475|9209|HAS_INTEREST
19791209301475|10432|HAS_INTEREST
19791209301475|10475|HAS_INTEREST
19791209301475|11875|HAS_INTEREST
19791209301475|13828|HAS_INTEREST
26388279066848|531|HAS_INTEREST
26388279066848|1207|HAS_INTEREST
26388279066848|1984|HAS_INTEREST
26388279066848|1990|HAS_INTEREST
26388279066848|1994|HAS_INTEREST
26388279066848|2089|HAS_INTEREST
26388279066848|4844|HAS_INTEREST
26388279066848|5050|HAS_INTEREST
26388279066848|7545|HAS_INTEREST
26388279066848|11442|HAS_INTEREST
26388279066848|11628|HAS_INTEREST
26388279067086|281|HAS_INTEREST
26388279067086|565|HAS_INTEREST
26388279067086|583|HAS_INTEREST
26388279067086|799|HAS_INTEREST
26388279067086|973|HAS_INTEREST
26388279067086|1000|HAS_INTEREST
26388279067086|1022|HAS_INTEREST
26388279067086|1182|HAS_INTEREST
26388279067086|1196|HAS_INTEREST
26388279067086|1199|HAS_INTEREST
26388279067086|1200|HAS_INTEREST
26388279067086|1375|HAS_INTEREST
26388279067086|1615|HAS_INTEREST
26388279067086|1644|HAS_INTEREST
26388279067086|1678|HAS_INTEREST
26388279067086|1988|HAS_INTEREST
26388279067086|1993|HAS_INTEREST
26388279067086|1994|HAS_INTEREST
26388279067086|1996|HAS_INTEREST
26388279067086|2019|HAS_INTEREST
26388279067086|2050|HAS_INTEREST
26388279067086|2072|HAS_INTEREST
26388279067086|2780|HAS_INTEREST
26388279067086|2784|HAS_INTEREST
26388279067086|2786|HAS_INTEREST
26388279067086|2791|HAS_INTEREST
26388279067086|2797|HAS_INTEREST
26388279067086|2800|HAS_INTEREST
26388279067086|2801|HAS_INTEREST
26388279067086|2807|HAS_INTEREST
26388279067086|2808|HAS_INTEREST
26388279067086|2811|HAS_INTEREST
26388279067086|2819|HAS_INTEREST
26388279067086|2827|HAS_INTEREST
26388279067086|2828|HAS_INTEREST
26388279067086|2838|HAS_INTEREST
26388279067086|2872|HAS_INTEREST
26388279067086|2904|HAS_INTEREST
26388279067086|2929|HAS_INTEREST
26388279067086|2939|HAS_INTEREST
26388279067086|2954|HAS_INTEREST
26388279067086|2962|HAS_INTEREST
26388279067086|2963|HAS_INTEREST
26388279067086|3033|HAS_INTEREST
26388279067086|3065|HAS_INTEREST
26388279067086|3076|HAS_INTEREST
26388279067086|3081|HAS_INTEREST
26388279067086|3114|HAS_INTEREST
26388279067086|4847|HAS_INTEREST
26388279067086|5063|HAS_INTEREST
26388279067086|5117|HAS_INTEREST
26388279067086|5196|HAS_INTEREST
26388279067086|5316|HAS_INTEREST
26388279067086|5613|HAS_INTEREST
26388279067086|6440|HAS_INTEREST
26388279067086|6451|HAS_INTEREST
26388279067086|6931|HAS_INTEREST
26388279067086|6933|HAS_INTEREST
26388279067086|7330|HAS_INTEREST
26388279067086|7572|HAS_INTEREST
26388279067086|8148|HAS_INTEREST
26388279067086|8376|HAS_INTEREST
26388279067086|9170|HAS_INTEREST
26388279067086|9209|HAS_INTEREST
26388279067086|9261|HAS_INTEREST
26388279067086|10122|HAS_INTEREST
26388279067086|10449|HAS_INTEREST
26388279067086|11061|HAS_INTEREST
26388279067086|11789|HAS_INTEREST
26388279067086|12273|HAS_INTEREST
26388279067086|12665|HAS_INTEREST
26388279067086|12678|HAS_INTEREST
26388279067086|13670|HAS_INTEREST
26388279067086|14846|HAS_INTEREST
26388279068081|6|HAS_INTEREST
26388279068081|206|HAS_INTEREST
26388279068081|575|HAS_INTEREST
26388279068081|578|HAS_INTEREST
26388279068081|588|HAS_INTEREST
26388279068081|778|HAS_INTEREST
26388279068081|781|HAS_INTEREST
26388279068081|790|HAS_INTEREST
26388279068081|808|HAS_INTEREST
26388279068081|973|HAS_INTEREST
26388279068081|1164|HAS_INTEREST
26388279068081|1173|HAS_INTEREST
26388279068081|1175|HAS_INTEREST
26388279068081|1180|HAS_INTEREST
26388279068081|1188|HAS_INTEREST
26388279068081|1190|HAS_INTEREST
26388279068081|1191|HAS_INTEREST
26388279068081|1199|HAS_INTEREST
26388279068081|1403|HAS_INTEREST
26388279068081|1454|HAS_INTEREST
26388279068081|1545|HAS_INTEREST
26388279068081|1615|HAS_INTEREST
26388279068081|1766|HAS_INTEREST
26388279068081|1940|HAS_INTEREST
26388279068081|1992|HAS_INTEREST
26388279068081|1993|HAS_INTEREST
26388279068081|2023|HAS_INTEREST
26388279068081|2031|HAS_INTEREST
26388279068081|2048|HAS_INTEREST
26388279068081|2068|HAS_INTEREST
26388279068081|2070|HAS_INTEREST
26388279068081|2075|HAS_INTEREST
26388279068081|2784|HAS_INTEREST
26388279068081|2823|HAS_INTEREST
26388279068081|2837|HAS_INTEREST
26388279068081|2975|HAS_INTEREST
26388279068081|3000|HAS_INTEREST
26388279068081|4847|HAS_INTEREST
26388279068081|5085|HAS_INTEREST
26388279068081|5191|HAS_INTEREST
26388279068081|6368|HAS_INTEREST
26388279068081|6404|HAS_INTEREST
26388279068081|6413|HAS_INTEREST
26388279068081|7015|HAS_INTEREST
26388279068081|7604|HAS_INTEREST
26388279068081|9058|HAS_INTEREST
26388279068081|9063|HAS_INTEREST
26388279068081|9095|HAS_INTEREST
26388279068081|9098|HAS_INTEREST
26388279068081|9170|HAS_INTEREST
26388279068081|10449|HAS_INTEREST
26388279068081|11247|HAS_INTEREST
26388279068081|11254|HAS_INTEREST
26388279068081|11375|HAS_INTEREST
26388279068081|11628|HAS_INTEREST
26388279068081|11695|HAS_INTEREST
26388279068081|11742|HAS_INTEREST
28587302322790|780|HAS_INTEREST
28587302322790|801|HAS_INTEREST
28587302322790|1180|HAS_INTEREST
28587302322790|1764|HAS_INTEREST
28587302322790|1908|HAS_INTEREST
28587302322790|1909|HAS_INTEREST
28587302322790|1910|HAS_INTEREST
28587302322790|1929|HAS_INTEREST
28587302322790|1984|HAS_INTEREST
28587302322790|1988|HAS_INTEREST
28587302322790|2000|HAS_INTEREST
28587302322790|2059|HAS_INTEREST
28587302322790|2779|HAS_INTEREST
28587302322790|2786|HAS_INTEREST
28587302322790|2804|HAS_INTEREST
28587302322790|2808|HAS_INTEREST
28587302322790|2818|HAS_INTEREST
28587302322790|2832|HAS_INTEREST
28587302322790|2838|HAS_INTEREST
28587302322790|2854|HAS_INTEREST
28587302322790|2887|HAS_INTEREST
28587302322790|2905|HAS_INTEREST
28587302322790|2928|HAS_INTEREST
28587302322790|2935|HAS_INTEREST
28587302322790|2944|HAS_INTEREST
28587302322790|3004|HAS_INTEREST
28587302322790|3009|HAS_INTEREST
28587302322790|3056|HAS_INTEREST
28587302322790|3080|HAS_INTEREST
28587302322790|5152|HAS_INTEREST
28587302322790|5583|HAS_INTEREST
28587302322790|6365|HAS_INTEREST
28587302322790|6438|HAS_INTEREST
28587302322790|6451|HAS_INTEREST
28587302322790|6981|HAS_INTEREST
28587302322790|7507|HAS_INTEREST
28587302322790|7534|HAS_INTEREST
28587302322790|7543|HAS_INTEREST
28587302322790|8878|HAS_INTEREST
28587302322790|11376|HAS_INTEREST
28587302322790|11628|HAS_INTEREST
28587302322790|11687|HAS_INTEREST
28587302322790|12273|HAS_INTEREST
28587302322790|12712|HAS_INTEREST
28587302322790|13205|HAS_INTEREST
28587302323291|4|HAS_INTEREST
28587302323291|280|HAS_INTEREST
28587302323291|809|HAS_INTEREST
28587302323291|1024|HAS_INTEREST
28587302323291|1505|HAS_INTEREST
28587302323291|1614|HAS_INTEREST
28587302323291|1761|HAS_INTEREST
28587302323291|1999|HAS_INTEREST
28587302323291|2027|HAS_INTEREST
28587302323291|2051|HAS_INTEREST
28587302323291|2061|HAS_INTEREST
28587302323291|2779|HAS_INTEREST
28587302323291|2781|HAS_INTEREST
28587302323291|2785|HAS_INTEREST
28587302323291|2793|HAS_INTEREST
28587302323291|2804|HAS_INTEREST
28587302323291|2823|HAS_INTEREST
28587302323291|2867|HAS_INTEREST
28587302323291|2888|HAS_INTEREST
28587302323291|2929|HAS_INTEREST
28587302323291|2959|HAS_INTEREST
28587302323291|3005|HAS_INTEREST
28587302323291|3023|HAS_INTEREST
28587302323291|3042|HAS_INTEREST
28587302323291|3060|HAS_INTEREST
28587302323291|3074|HAS_INTEREST
28587302323291|5017|HAS_INTEREST
28587302323291|6369|HAS_INTEREST
28587302323291|6413|HAS_INTEREST
28587302323291|7509|HAS_INTEREST
28587302323291|11687|HAS_INTEREST
28587302323291|14464|HAS_INTEREST
30786325579397|2058|HAS_INTEREST
30786325579397|4848|HAS_INTEREST
32985348833315|60|HAS_INTEREST
2199023256456|277|HAS_INTEREST
2199023256456|279|HAS_INTEREST
2199023256456|284|HAS_INTEREST
2199023256456|285|HAS_INTEREST
2199023256456|441|HAS_INTEREST
2199023256456|1421|HAS_INTEREST
2199023256456|1761|HAS_INTEREST
2199023256456|2019|HAS_INTEREST
2199023256456|2035|HAS_INTEREST
2199023256456|2042|HAS_INTEREST
2199023256456|2783|HAS_INTEREST
2199023256456|2787|HAS_INTEREST
2199023256456|2800|HAS_INTEREST
2199023256456|2808|HAS_INTEREST
2199023256456|2817|HAS_INTEREST
2199023256456|2831|HAS_INTEREST
2199023256456|2835|HAS_INTEREST
2199023256456|2854|HAS_INTEREST
2199023256456|2877|HAS_INTEREST
2199023256456|2901|HAS_INTEREST
2199023256456|2944|HAS_INTEREST
2199023256456|2975|HAS_INTEREST
2199023256456|3006|HAS_INTEREST
2199023256456|3039|HAS_INTEREST
2199023256456|3058|HAS_INTEREST
2199023256456|3090|HAS_INTEREST
2199023256456|3103|HAS_INTEREST
2199023256456|5085|HAS_INTEREST
2199023256456|5116|HAS_INTEREST
2199023256456|5152|HAS_INTEREST
2199023256456|5156|HAS_INTEREST
2199023256456|5218|HAS_INTEREST
2199023256456|5307|HAS_INTEREST
2199023256456|5446|HAS_INTEREST
2199023256456|5457|HAS_INTEREST
2199023256456|5475|HAS_INTEREST
2199023256456|5509|HAS_INTEREST
2199023256456|5542|HAS_INTEREST
2199023256456|5546|HAS_INTEREST
2199023256456|5639|HAS_INTEREST
2199023256456|5953|HAS_INTEREST
2199023256456|6042|HAS_INTEREST
2199023256456|6457|HAS_INTEREST
2199023256456|6478|HAS_INTEREST
2199023256456|6497|HAS_INTEREST
2199023256456|6508|HAS_INTEREST
2199023256456|6540|HAS_INTEREST
2199023256456|6591|HAS_INTEREST
2199023256456|6795|HAS_INTEREST
2199023256456|6931|HAS_INTEREST
2199023256456|6990|HAS_INTEREST
2199023256456|7039|HAS_INTEREST
2199023256456|7207|HAS_INTEREST
2199023256456|7395|HAS_INTEREST
2199023256456|7545|HAS_INTEREST
2199023256456|7699|HAS_INTEREST
2199023256456|7803|HAS_INTEREST
2199023256456|8198|HAS_INTEREST
2199023256456|8675|HAS_INTEREST
2199023256456|8705|HAS_INTEREST
2199023256456|8839|HAS_INTEREST
2199023256456|8900|HAS_INTEREST
2199023256456|8936|HAS_INTEREST
2199023256456|9435|HAS_INTEREST
2199023256456|9534|HAS_INTEREST
2199023256456|9660|HAS_INTEREST
2199023256456|9843|HAS_INTEREST
2199023256456|9844|HAS_INTEREST
2199023256456|10165|HAS_INTEREST
2199023256456|10324|HAS_INTEREST
2199023256456|10510|HAS_INTEREST
2199023256456|10806|HAS_INTEREST
2199023256456|13366|HAS_INTEREST
2199023256456|13571|HAS_INTEREST
2199023256456|14041|HAS_INTEREST
2199023256456|14167|HAS_INTEREST
2199023256456|14496|HAS_INTEREST
2199023256456|15083|HAS_INTEREST
2199023257034|1614|HAS_INTEREST
4398046511117|8|HAS_INTEREST
4398046511117|775|HAS_INTEREST
4398046511117|1749|HAS_INTEREST
4398046511117|1993|HAS_INTEREST
4398046511117|2011|HAS_INTEREST
4398046511117|2031|HAS_INTEREST
4398046511117|2036|HAS_INTEREST
4398046511117|2040|HAS_INTEREST
4398046511117|2043|HAS_INTEREST
4398046511117|2053|HAS_INTEREST
4398046511117|2059|HAS_INTEREST
4398046511117|2060|HAS_INTEREST
4398046511117|2076|HAS_INTEREST
4398046511117|2088|HAS_INTEREST
4398046511117|2093|HAS_INTEREST
4398046511117|2796|HAS_INTEREST
4398046511117|2807|HAS_INTEREST
4398046511117|2819|HAS_INTEREST
4398046511117|2837|HAS_INTEREST
4398046511117|2843|HAS_INTEREST
4398046511117|2844|HAS_INTEREST
4398046511117|2895|HAS_INTEREST
4398046511117|2975|HAS_INTEREST
4398046511117|3014|HAS_INTEREST
4398046511117|5162|HAS_INTEREST
4398046511117|5176|HAS_INTEREST
4398046511117|6449|HAS_INTEREST
4398046511117|6698|HAS_INTEREST
4398046511117|6982|HAS_INTEREST
4398046511117|7501|HAS_INTEREST
4398046511117|9036|HAS_INTEREST
4398046511117|13459|HAS_INTEREST
4398046511117|13833|HAS_INTEREST
6597069767551|277|HAS_INTEREST
6597069767551|778|HAS_INTEREST
6597069767551|799|HAS_INTEREST
6597069767551|801|HAS_INTEREST
6597069767551|807|HAS_INTEREST
6597069767551|1021|HAS_INTEREST
6597069767551|1190|HAS_INTEREST
6597069767551|1676|HAS_INTEREST
6597069767551|1749|HAS_INTEREST
6597069767551|1751|HAS_INTEREST
6597069767551|1952|HAS_INTEREST
6597069767551|1984|HAS_INTEREST
6597069767551|1985|HAS_INTEREST
6597069767551|2019|HAS_INTEREST
6597069767551|2021|HAS_INTEREST
6597069767551|2036|HAS_INTEREST
6597069767551|2044|HAS_INTEREST
6597069767551|2058|HAS_INTEREST
6597069767551|2079|HAS_INTEREST
6597069767551|2784|HAS_INTEREST
6597069767551|2787|HAS_INTEREST
6597069767551|2793|HAS_INTEREST
6597069767551|2795|HAS_INTEREST
6597069767551|2799|HAS_INTEREST
6597069767551|2828|HAS_INTEREST
6597069767551|2853|HAS_INTEREST
6597069767551|2870|HAS_INTEREST
6597069767551|2888|HAS_INTEREST
6597069767551|2911|HAS_INTEREST
6597069767551|2979|HAS_INTEREST
6597069767551|3019|HAS_INTEREST
6597069767551|3037|HAS_INTEREST
6597069767551|5070|HAS_INTEREST
6597069767551|5161|HAS_INTEREST
6597069767551|5162|HAS_INTEREST
6597069767551|5445|HAS_INTEREST
6597069767551|5751|HAS_INTEREST
6597069767551|5785|HAS_INTEREST
6597069767551|6413|HAS_INTEREST
6597069767551|6954|HAS_INTEREST
6597069767551|7005|HAS_INTEREST
6597069767551|7231|HAS_INTEREST
6597069767551|7391|HAS_INTEREST
6597069767551|7509|HAS_INTEREST
6597069767551|7603|HAS_INTEREST
6597069767551|9058|HAS_INTEREST
6597069767551|9177|HAS_INTEREST
6597069767551|9272|HAS_INTEREST
6597069767551|9449|HAS_INTEREST
6597069767551|9479|HAS_INTEREST
6597069767551|10037|HAS_INTEREST
6597069767551|11408|HAS_INTEREST
6597069767551|11906|HAS_INTEREST
6597069767551|13168|HAS_INTEREST
6597069767551|15116|HAS_INTEREST
6597069767620|4|HAS_INTEREST
6597069767620|148|HAS_INTEREST
6597069767620|581|HAS_INTEREST
6597069767620|973|HAS_INTEREST
6597069767620|1988|HAS_INTEREST
6597069767620|1991|HAS_INTEREST
6597069767620|2063|HAS_INTEREST
6597069767620|2072|HAS_INTEREST
6597069767620|2798|HAS_INTEREST
6597069767620|2870|HAS_INTEREST
6597069767620|2888|HAS_INTEREST
6597069767620|2914|HAS_INTEREST
6597069767620|2935|HAS_INTEREST
6597069767620|2974|HAS_INTEREST
6597069767620|3073|HAS_INTEREST
6597069767620|3105|HAS_INTEREST
6597069767620|3114|HAS_INTEREST
6597069767620|5157|HAS_INTEREST
6597069767620|5193|HAS_INTEREST
6597069767620|14261|HAS_INTEREST
10995116279387|525|HAS_INTEREST
13194139533433|4844|HAS_INTEREST
13194139533859|1859|HAS_INTEREST
13194139533859|13129|HAS_INTEREST
19791209299986|804|HAS_INTEREST
19791209299986|973|HAS_INTEREST
19791209299986|1170|HAS_INTEREST
19791209299986|1185|HAS_INTEREST
19791209299986|1206|HAS_INTEREST
19791209299986|1749|HAS_INTEREST
19791209299986|1908|HAS_INTEREST
19791209299986|1954|HAS_INTEREST
19791209299986|2003|HAS_INTEREST
19791209299986|2786|HAS_INTEREST
19791209299986|2816|HAS_INTEREST
19791209299986|2969|HAS_INTEREST
19791209299986|2985|HAS_INTEREST
19791209299986|4865|HAS_INTEREST
19791209299986|6399|HAS_INTEREST
19791209299986|6815|HAS_INTEREST
19791209299986|7025|HAS_INTEREST
19791209299986|7142|HAS_INTEREST
19791209299986|7689|HAS_INTEREST
19791209299986|9929|HAS_INTEREST
19791209301132|66|HAS_INTEREST
24189255812045|565|HAS_INTEREST
24189255812045|805|HAS_INTEREST
24189255812045|1022|HAS_INTEREST
24189255812045|1557|HAS_INTEREST
24189255812045|1988|HAS_INTEREST
24189255812045|2068|HAS_INTEREST
24189255812045|2784|HAS_INTEREST
24189255812045|2916|HAS_INTEREST
24189255812045|3053|HAS_INTEREST
24189255812045|5147|HAS_INTEREST
24189255812045|6418|HAS_INTEREST
24189255812045|7509|HAS_INTEREST
24189255812045|10904|HAS_INTEREST
24189255812607|6|HAS_INTEREST
24189255812607|138|HAS_INTEREST
24189255812607|205|HAS_INTEREST
24189255812607|281|HAS_INTEREST
24189255812607|564|HAS_INTEREST
24189255812607|577|HAS_INTEREST
24189255812607|586|HAS_INTEREST
24189255812607|775|HAS_INTEREST
24189255812607|776|HAS_INTEREST
24189255812607|777|HAS_INTEREST
24189255812607|976|HAS_INTEREST
24189255812607|1182|HAS_INTEREST
24189255812607|1183|HAS_INTEREST
24189255812607|1187|HAS_INTEREST
24189255812607|1202|HAS_INTEREST
24189255812607|1206|HAS_INTEREST
24189255812607|1545|HAS_INTEREST
24189255812607|1764|HAS_INTEREST
24189255812607|1863|HAS_INTEREST
24189255812607|1987|HAS_INTEREST
24189255812607|1989|HAS_INTEREST
24189255812607|1991|HAS_INTEREST
24189255812607|2031|HAS_INTEREST
24189255812607|2059|HAS_INTEREST
24189255812607|2060|HAS_INTEREST
24189255812607|2089|HAS_INTEREST
24189255812607|2113|HAS_INTEREST
24189255812607|2123|HAS_INTEREST
24189255812607|2779|HAS_INTEREST
24189255812607|2784|HAS_INTEREST
24189255812607|2788|HAS_INTEREST
24189255812607|2792|HAS_INTEREST
24189255812607|2794|HAS_INTEREST
24189255812607|2809|HAS_INTEREST
24189255812607|2814|HAS_INTEREST
24189255812607|2889|HAS_INTEREST
24189255812607|2912|HAS_INTEREST
24189255812607|2924|HAS_INTEREST
24189255812607|2931|HAS_INTEREST
24189255812607|2981|HAS_INTEREST
24189255812607|3004|HAS_INTEREST
24189255812607|5133|HAS_INTEREST
24189255812607|5161|HAS_INTEREST
24189255812607|5561|HAS_INTEREST
24189255812607|6395|HAS_INTEREST
24189255812607|6409|HAS_INTEREST
24189255812607|6437|HAS_INTEREST
24189255812607|6743|HAS_INTEREST
24189255812607|6961|HAS_INTEREST
24189255812607|6980|HAS_INTEREST
24189255812607|7173|HAS_INTEREST
24189255812607|7380|HAS_INTEREST
24189255812607|7524|HAS_INTEREST
24189255812607|9474|HAS_INTEREST
24189255812607|9558|HAS_INTEREST
24189255812607|13821|HAS_INTEREST
28587302322288|0|HAS_INTEREST
28587302322737|2241|HAS_INTEREST
28587302322763|441|HAS_INTEREST
30786325578455|6|HAS_INTEREST
30786325578455|138|HAS_INTEREST
30786325578455|277|HAS_INTEREST
30786325578455|282|HAS_INTEREST
30786325578455|287|HAS_INTEREST
30786325578455|291|HAS_INTEREST
30786325578455|418|HAS_INTEREST
30786325578455|568|HAS_INTEREST
30786325578455|585|HAS_INTEREST
30786325578455|596|HAS_INTEREST
30786325578455|774|HAS_INTEREST
30786325578455|782|HAS_INTEREST
30786325578455|795|HAS_INTEREST
30786325578455|1173|HAS_INTEREST
30786325578455|1450|HAS_INTEREST
30786325578455|1617|HAS_INTEREST
30786325578455|1667|HAS_INTEREST
30786325578455|1672|HAS_INTEREST
30786325578455|1763|HAS_INTEREST
30786325578455|1857|HAS_INTEREST
30786325578455|1863|HAS_INTEREST
30786325578455|1985|HAS_INTEREST
30786325578455|1988|HAS_INTEREST
30786325578455|2003|HAS_INTEREST
30786325578455|2034|HAS_INTEREST
30786325578455|2046|HAS_INTEREST
30786325578455|2048|HAS_INTEREST
30786325578455|2067|HAS_INTEREST
30786325578455|2092|HAS_INTEREST
30786325578455|2093|HAS_INTEREST
30786325578455|2108|HAS_INTEREST
30786325578455|2779|HAS_INTEREST
30786325578455|2788|HAS_INTEREST
30786325578455|2791|HAS_INTEREST
30786325578455|2799|HAS_INTEREST
30786325578455|2806|HAS_INTEREST
30786325578455|2817|HAS_INTEREST
30786325578455|2830|HAS_INTEREST
30786325578455|2833|HAS_INTEREST
30786325578455|2853|HAS_INTEREST
30786325578455|2880|HAS_INTEREST
30786325578455|2881|HAS_INTEREST
30786325578455|2930|HAS_INTEREST
30786325578455|2934|HAS_INTEREST
30786325578455|2944|HAS_INTEREST
30786325578455|2966|HAS_INTEREST
30786325578455|2985|HAS_INTEREST
30786325578455|2994|HAS_INTEREST
30786325578455|3009|HAS_INTEREST
30786325578455|3023|HAS_INTEREST
30786325578455|3025|HAS_INTEREST
30786325578455|3054|HAS_INTEREST
30786325578455|3081|HAS_INTEREST
30786325578455|5061|HAS_INTEREST
30786325578455|5101|HAS_INTEREST
30786325578455|5161|HAS_INTEREST
30786325578455|6361|HAS_INTEREST
30786325578455|7030|HAS_INTEREST
30786325578455|7330|HAS_INTEREST
30786325578455|7547|HAS_INTEREST
30786325578455|7637|HAS_INTEREST
30786325578455|8969|HAS_INTEREST
30786325578455|9174|HAS_INTEREST
30786325578455|9244|HAS_INTEREST
30786325578455|13254|HAS_INTEREST
30786325578455|14764|HAS_INTEREST
30786325578455|15302|HAS_INTEREST
35184372088899|143|HAS_INTEREST
35184372088899|277|HAS_INTEREST
35184372088899|292|HAS_INTEREST
35184372088899|416|HAS_INTEREST
35184372088899|565|HAS_INTEREST
35184372088899|782|HAS_INTEREST
35184372088899|808|HAS_INTEREST
35184372088899|975|HAS_INTEREST
35184372088899|1760|HAS_INTEREST
35184372088899|1917|HAS_INTEREST
35184372088899|2026|HAS_INTEREST
35184372088899|2043|HAS_INTEREST
35184372088899|2094|HAS_INTEREST
35184372088899|2106|HAS_INTEREST
35184372088899|2778|HAS_INTEREST
35184372088899|2814|HAS_INTEREST
35184372088899|2835|HAS_INTEREST
35184372088899|2920|HAS_INTEREST
35184372088899|3004|HAS_INTEREST
35184372088899|3020|HAS_INTEREST
35184372088899|3021|HAS_INTEREST
35184372088899|5116|HAS_INTEREST
35184372088899|5158|HAS_INTEREST
35184372088899|5861|HAS_INTEREST
35184372088899|6358|HAS_INTEREST
35184372088899|6383|HAS_INTEREST
35184372088899|6410|HAS_INTEREST
35184372088899|6982|HAS_INTEREST
35184372088899|7005|HAS_INTEREST
35184372088899|7543|HAS_INTEREST
35184372088899|7604|HAS_INTEREST
35184372088899|11013|HAS_INTEREST
35184372088899|11644|HAS_INTEREST
35184372088899|11942|HAS_INTEREST
35184372088899|14304|HAS_INTEREST
2199023255760|286|HAS_INTEREST
2199023255760|1403|HAS_INTEREST
2199023255760|1909|HAS_INTEREST
2199023255760|1987|HAS_INTEREST
2199023255760|1990|HAS_INTEREST
2199023255760|2797|HAS_INTEREST
2199023255760|2799|HAS_INTEREST
2199023255760|2816|HAS_INTEREST
2199023255760|2846|HAS_INTEREST
2199023255760|2874|HAS_INTEREST
2199023255760|4847|HAS_INTEREST
2199023255760|5141|HAS_INTEREST
2199023255760|6945|HAS_INTEREST
2199023256718|6|HAS_INTEREST
2199023256718|148|HAS_INTEREST
2199023256718|468|HAS_INTEREST
2199023256718|470|HAS_INTEREST
2199023256718|594|HAS_INTEREST
2199023256718|777|HAS_INTEREST
2199023256718|780|HAS_INTEREST
2199023256718|781|HAS_INTEREST
2199023256718|796|HAS_INTEREST
2199023256718|808|HAS_INTEREST
2199023256718|973|HAS_INTEREST
2199023256718|976|HAS_INTEREST
2199023256718|1024|HAS_INTEREST
2199023256718|1027|HAS_INTEREST
2199023256718|1033|HAS_INTEREST
2199023256718|1034|HAS_INTEREST
2199023256718|1174|HAS_INTEREST
2199023256718|1180|HAS_INTEREST
2199023256718|1615|HAS_INTEREST
2199023256718|1667|HAS_INTEREST
2199023256718|1671|HAS_INTEREST
2199023256718|1759|HAS_INTEREST
2199023256718|1863|HAS_INTEREST
2199023256718|1952|HAS_INTEREST
2199023256718|2001|HAS_INTEREST
2199023256718|2020|HAS_INTEREST
2199023256718|2031|HAS_INTEREST
2199023256718|2037|HAS_INTEREST
2199023256718|2045|HAS_INTEREST
2199023256718|2046|HAS_INTEREST
2199023256718|2048|HAS_INTEREST
2199023256718|2050|HAS_INTEREST
2199023256718|2055|HAS_INTEREST
2199023256718|2068|HAS_INTEREST
2199023256718|2073|HAS_INTEREST
2199023256718|2076|HAS_INTEREST
2199023256718|2082|HAS_INTEREST
2199023256718|2088|HAS_INTEREST
2199023256718|2098|HAS_INTEREST
2199023256718|2118|HAS_INTEREST
2199023256718|2819|HAS_INTEREST
2199023256718|2825|HAS_INTEREST
2199023256718|2835|HAS_INTEREST
2199023256718|2837|HAS_INTEREST
2199023256718|2872|HAS_INTEREST
2199023256718|2894|HAS_INTEREST
2199023256718|2916|HAS_INTEREST
